series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2000.0	95.74293	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2001.0	95.76516	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2002.0	95.78369	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2003.0	95.80343	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2004.0	95.82572	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2004.0	94.32613	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2005.0	94.3716	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2005.0	95.85014	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2006.0	95.86626	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2006.0	94.38195	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2007.0	94.40925	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2007.0	95.85855	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2008.0	95.86626	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	223	Eastern Asia (excluding Japan and China)	2008.0	94.4458	Float					UIS	['']	E	PERCENT	LOWSEC	G
