series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	0.29375	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	20-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	1.18542	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	20-24	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	0.81917	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	0.89417	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	2.91667	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	20-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	1.61333	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	20+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	2.51375	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	20+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	2.44125	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	4.715	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	1.80542	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	20-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	1.52208	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	1.62917	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	1.02792	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2001.0	1.0775	Float					Statistics Sweden based on The Swedish Time-Use Survey 2000	['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2011.0	1.56542	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2011.0	1.53917	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2011.0	1.19458	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2011.0	1.13125	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2011.0	2.95625	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	752	Sweden	2011.0	4.98708	Float					Statistics Sweden based on The Swedish Time Use Survey 2010/11	['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
