series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Disability status	Reporting Type
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	13.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	15.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	17.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	7.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	7.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	8.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	8.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	7.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2012.0	7.0	Float					ILOSTAT - HS - European Health and Social Integration Survey	['Unemployment definition: Self-declared labour status | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2015.0	6.2	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Participation restrictions | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2015.0	6.1	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Participation restrictions | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	2015.0	9.7	Float					ILOSTAT - LFS - Labour Force Survey	['Type of difficulties: Participation restrictions | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;']	C	PERCENT	BOTHSEX	PD	G
