series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2006.0	28.05649	Float					Instituto Nacional de Estadistica y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2006.0	11.35351	Float					Instituto Nacional de Estadistica y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2010.0	9.39435	Float					Instituto Nacional de Estadistica y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2010.0	21.80323	Float					Instituto Nacional de Estadistica y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2011.0	26.22103	Float					Instituto Nacional de Estadisticas y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2011.0	17.06436	Float					Instituto Nacional de Estadisticas y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2012.0	16.26982	Float					Instituto Nacional de Estadisticas y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2012.0	25.20798	Float					Instituto Nacional de Estadisticas y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2013.0	45.82011	Float					Instituto Nacional de Estadisticas y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	32	Argentina	2013.0	19.76205	Float					Instituto Nacional de Estadisticas y Censos	['Encuesta Permanente de Hogares Continua']	CA	PERCENT	G	_T
