series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2000.0	2.5	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2001.0	1.6	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2002.0	1.7	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2003.0	2.1	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2004.0	1.7	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2005.0	2.1	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2006.0	1.3	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2007.0	1.6	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2008.0	2	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Per 100,000 workers employed']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	578	Norway	2009.0	1.76	Float					ILOSTAT - ADM-LIR - Directorate of labour Inspection records	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	BOTHSEX	_T	G
