series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Reporting Type
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2000.0	3.03	Float					Jamaica survey of living conditions data set 2000. The Planning Institute and the Statistical Institute of Jamaica, 2001 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2001.0	3.21	Float					Jamaica survey of living conditions data set 2001. The Planning Institute and the Statistical Institute of Jamaica, 2002 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2002.0	2.36	Float					Jamaica survey of living conditions data set 2002. The Planning Institute and the Statistical Institute of Jamaica, 2003 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2004.0	4.53	Float					Jamaica survey of living conditions data set 2004. The Planning Institute and the Statistical Institute of Jamaica, 2005 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2006.0	3.69	Float					Jamaica survey of living conditions data set 2006. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2007.0	2.67	Float					Jamaica survey of living conditions data set 2007. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2008.0	2.51	Float					Jamaica survey of living conditions data set 2008. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2010.0	4.97	Float					Jamaica survey of living conditions data set 2010. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2012.0	2.96	Float					Jamaica survey of living conditions data set 2012. The Planning Institute and the Statistical Institute of Jamaica, 2015(and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_WASTE	Proportion of children moderately or severely wasted (%)	388	Jamaica	2014.0	3.60	Float					Jamaica survey of living conditions data set 2014. The Planning Institute and the Statistical Institute of Jamaica, 2017 (and additional analysis)	['']	CA	PER_POP_U5	<5Y	G
