series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2003.0	34.4	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing | Data reference period: December;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2004.0	32.9	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2005.0	33.7	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing | Data reference period: December;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2006.0	30.2	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing | Data reference period: December;Break in series: Methodology revised']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2007.0	40.1	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing | Data reference period: December;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2008.0	33.6	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2009.0	32.7	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing | Data reference period: December;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2010.0	33.6	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2011.0	43.9	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2012.0	43.2	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2013.0	35.6	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2014.0	35.6	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2015.0	33.3	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2016.0	34.0	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;']	C	PERCENT	FEMALE	G
IC_GEN_MGTN	Proportion of women in senior and middle management positions (%)	218	Ecuador	2017.0	35.2	Float					ILOSTAT - LFS - National Survey on Employment, Unemployment and Underemployment	['Repository: ILO-STATISTICS - Micro data processing;']	C	PERCENT	FEMALE	G
