series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Reporting Type
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2000.0	3,126.3	Float					Multiple indicator cluster survey Viet Nam, 2000. New York: UNICEF, 2004. Standard tables (and additional analysis).	['']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2002.0	2,457.6	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2003.0	2,332.0	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2004.0	2,255.0	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2005.0	2,244.3	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2006.0	2,222.4	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2007.0	2,289.0	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2008.0	2,180.5	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2010.0	2,132.3	Float					General nutrition survey 2009-2010. Hanoi, Viet Nam: Medical Publishing House, 2010.	['']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2011.0	1,681.2	Float					Viet Nam multiple indicator cluster survey 2011 (MICS), final report. Ha Noi, Viet Nam, 2011 (and additional analysis).	['']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2013.0	1,976.2	Float					Nutrition surveillance profiles 2013. Hanoi, Viet Nam, 2014.	['Surveillance data (updated report 13/5/2014)']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2014.0	1,918.6	Float					Nutrition surveillance profiles 2014. Hanoi, Viet Nam, 2016.	['Surveillance data (updated report 11/1/2014)']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	2015.0	1,907.2	Float					Nutrition surveillance profiles 2015. Hanoi, Viet Nam, 2017.	['']	CA	NUM_TH	<5Y	G
