series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y0T17	under 18 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	15
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	All age ranges or no breaks by age	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE18	18 years old and over	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	15
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE18	18 years old and over	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	15
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y0T17	under 18 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	15
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			_T	All age ranges or no breaks by age	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			_T	All age ranges or no breaks by age	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y0T17	under 18 years old	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y0T17	under 18 years old	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	All age ranges or no breaks by age	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			Y_GE18	18 years old and over	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			Y0T17	under 18 years old	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			Y0T17	under 18 years old	F	Female	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			Y_GE18	18 years old and over	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	All age ranges or no breaks by age	M	Male	[2018]	2018	2018	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			_T	All age ranges or no breaks by age	M	Male	[2013]	2013	2013	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			_T	All age ranges or no breaks by age	F	Female	[2013]	2013	2013	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			Y_GE18	18 years old and over	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			Y_GE18	18 years old and over	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			Y0T17	under 18 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			Y0T17	under 18 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			_T	All age ranges or no breaks by age	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			_T	All age ranges or no breaks by age	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	16
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	All age ranges or no breaks by age	M	Male	[2012, 2015, 2017]	2012	2017	3
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	All age ranges or no breaks by age	F	Female	[2012, 2017]	2012	2017	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			Y_GE18	18 years old and over	F	Female	[2017]	2017	2017	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			Y0T17	under 18 years old	M	Male	[2017]	2017	2017	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			Y0T17	under 18 years old	F	Female	[2017]	2017	2017	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			Y_GE18	18 years old and over	M	Male	[2017]	2017	2017	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE18	18 years old and over	F	Female	[2016]	2016	2016	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			Y_GE18	18 years old and over	M	Male	[2016]	2016	2016	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	All age ranges or no breaks by age	M	Male	[2016]	2016	2016	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	All age ranges or no breaks by age	F	Female	[2016]	2016	2016	1
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			Y0T17	under 18 years old	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y_GE18	18 years old and over	F	Female	[2006, 2007, 2008, 2012, 2013, 2014, 2015]	2006	2015	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			_T	All age ranges or no breaks by age	F	Female	[2006, 2007, 2008, 2012, 2013, 2014, 2015]	2006	2015	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y0T17	under 18 years old	M	Male	[2006, 2007, 2008, 2012, 2013, 2014, 2015]	2006	2015	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			_T	All age ranges or no breaks by age	M	Male	[2006, 2007, 2008, 2012, 2013, 2014, 2015]	2006	2015	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y0T17	under 18 years old	F	Female	[2006, 2007, 2008, 2012, 2013, 2014, 2015]	2006	2015	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			Y_GE18	18 years old and over	M	Male	[2006, 2007, 2008, 2012, 2013, 2014, 2015]	2006	2015	7
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y_GE18	18 years old and over	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2005	2016	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y_GE18	18 years old and over	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2005	2016	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y0T17	under 18 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2005	2016	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			Y0T17	under 18 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2005	2016	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	All age ranges or no breaks by age	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2005	2016	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			_T	All age ranges or no breaks by age	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2005	2016	12
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	All age ranges or no breaks by age	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			_T	All age ranges or no breaks by age	F	Female	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y_GE18	18 years old and over	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y0T17	under 18 years old	M	Male	[2017, 2018]	2017	2018	2
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			Y_GE18	18 years old and over	F	Female	[2017, 2018]	2017	2018	2
