series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	typeOfSkill_code	typeOfSkill_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	1.07949377776947						PISA 2000			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	1.05092262797723						PIRLS 2001			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2001				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.390821749212983						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.245747922689149						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	1.16418461519723						PIRLS 2006			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.550202158085124						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.539644456923902						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.441943919086702						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.414790859561964						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.487553349915875						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	1.08853101352636						TIMSS 2015			C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.493482834777479						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.706471415762994						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	100	Bulgaria	0.694205428085201						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	112	Belarus	0.836928181814424						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	112	Belarus	0.853022571385411						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	12	Algeria	1.54578013835574						TIMSS 2007			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2007				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	12	Algeria	0.463984917952542						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	12	Algeria	0.401057277272927						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.974476423702536						PISA 2000			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2000				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.970030441369527						PISA 2000			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2000				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	1.06100044504512						PIRLS 2001			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2001				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.989717795164305						PISA 2003			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.996000935084913						PISA 2003			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.967366816319767						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.962560498847422						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.975078255272729						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.961514946013085						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.991574086686543						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.978988502953587						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	1.01110662967687						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	1.02919891632924						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	1.13116525202574						TIMSS 2015			C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.979371788008646						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	124	Canada	0.985383168767895						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	152	Chile	0.946729068076735						PISA 2000			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2000				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	152	Chile	1.81175064390026						TIMSS 2003			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	152	Chile	0.80080054738822						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	152	Chile	0.829784174757777						TIMSS 2011			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	152	Chile	1.05178962993206						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	152	Chile	0.862326765508461						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	152	Chile	0.879470074224468						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.169466661986964						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.125615872463515						PISA 2006			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.0789651780000379						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.189409599063737						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.273407403878676						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.100579484316526						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.509298652926899						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.533272520167825						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.449366624939644						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	170	Colombia	0.602675939639999						PISA 2018			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	188	Costa Rica	0.86347135179441						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	188	Costa Rica	0.852693285219373						PISA 2009			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	188	Costa Rica	0.567011052257047						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	188	Costa Rica	0.790727306385233						PISA 2012			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_NAP_ACHI	Native parity index for achievement (ratio)	188	Costa Rica	0.771644814644663						PISA 2015			C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
