series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	location_code	location_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	152	Chile	19.5						Ministerio de Desarrollo Social		Data source: the National Socio-Economic Characterization Survey (CASEN) 2011; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen/casen_informes.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	152	Chile	16.0						Ministerio de Desarrollo Social		Data source: the National Socio-Economic Characterization Survey (CASEN) 2013; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	152	Chile	16.6						Ministerio de Desarrollo Social		Data source: the National Socio-Economic Characterization Survey (CASEN) 2015; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/CASEN_2015_Situacion_Pobreza.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	152	Chile	16.8						Ministerio de Desarrollo Social		Data source: the National Socio-Economic Characterization Survey (CASEN) 2017; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/Resultados_pobreza_Casen_2017.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2017				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	188	Costa Rica	25.87						The National Institute of Statistics and Census of Costa Rica		Data source: Costa Rica National Household Survey 2010; Topics included: Education, Health, Dwelling charasteristics, employment, social protection; Overall number of indicators: 20; Official publication: Multidimensional poverty indicators according to planning area and region, July 2017. https://www.inec.go.cr/system/files_force/documetos-biblioteca-virtual/resultados_generales_sitio_web_enaho_2017_ipm_9oct17.xlsx?download=1. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2010				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	188	Costa Rica	24.06						The National Institute of Statistics and Census of Costa Rica		Data source: Costa Rica National Household Survey 2011; Topics included: Education, Health, Dwelling charasteristics, employment, social protection; Overall number of indicators: 20; Official publication: Multidimensional poverty indicators according to planning area and region, July 2017. https://www.inec.go.cr/system/files_force/documetos-biblioteca-virtual/resultados_generales_sitio_web_enaho_2017_ipm_9oct17.xlsx?download=1. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2011				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	188	Costa Rica	21.68						The National Institute of Statistics and Census of Costa Rica		Data source: Costa Rica National Household Survey 2012 ; Topics included: Education, Health, Dwelling charasteristics, employment, social protection; Overall number of indicators: 20; Official publication: Poor households with deprivation in the indicators of the Multidimensional Poverty Index by planning region https://www.inec.go.cr/system/files_force/documentos/pobreza_y_presupuesto_de_hogares/pobreza/estadisticas/resultados/repobrezaenaho2012-01_0.xls?download=1. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2012				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	188	Costa Rica	20.84						The National Institute of Statistics and Census of Costa Rica		Data source: Costa Rica National Household Survey 2013 ; Topics included: Education, Health, Dwelling charasteristics, employment, social protection; Overall number of indicators: 20; Official publication: Poor households with deprivation in the indicators of the Multidimensional Poverty Index by planning region https://www.inec.go.cr/system/files_force/documentos/pobreza_y_presupuesto_de_hogares/pobreza/estadisticas/resultados/repobrezaenaho2013-01_0.xls?download=1. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2013				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	188	Costa Rica	21.67						The National Institute of Statistics and Census of Costa Rica		Data source: Costa Rica National Household Survey 2014 ; Topics included: Education, Health, Dwelling charasteristics, employment, social protection; Overall number of indicators: 20; Official publication: Multidimensional poverty indicators according to planning area and region, July 2017. https://www.inec.go.cr/system/files_force/documetos-biblioteca-virtual/resultados_generales_sitio_web_enaho_2017_ipm_9oct17.xlsx?download=1. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2014				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SD_MDP_MUHHC	Proportion of households living in multidimensional poverty (%)	188	Costa Rica	21.78						The National Institute of Statistics and Census of Costa Rica		Data source: Costa Rica National Household Survey 2015 ; Topics included: Education, Health, Dwelling charasteristics, employment, social protection; Overall number of indicators: 20; Official publication: Poor households with deprivation in the indicators of the Multidimensional Poverty Index by area https://www.inec.go.cr/system/files_force/documentos/pobreza_y_presupuesto_de_hogares/pobreza/estadisticas/resultados/repobrezaenaho2015-01_0.xls?download=1; Methodological documentation: ENAHO 2015. Methodology: Multidimensional Poverty Index (IPM). Handbook. National Household Survey. https://www.inec.cr/sites/default/files/documentos/pobreza_y_presupuesto_de_hogares/pobreza/metodologias/mepobrezaenaho2015-01.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	_T	All areas	G	Global	2015				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
