series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_LGP_ACHI	Language test parity index for achievement (ratio)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	0.434190654972711					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.564449849736995					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2016	0.836375057366455					PIRLS 2016		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.597598388513648					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	0.694696032703243					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.727075057556966					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2015	0.870272006449149					PISA D 2015		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.745286591815426					PISA D 2015		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2007	0.701655481553156					TIMSS 2007		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2015	1.42566400791075					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	1.46812906734449					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.968068877350321					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	0.920192109345285					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2016	0.997601698362001					PIRLS 2016		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	0.903114078545582					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.442619283753235					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	0.76505233839335					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	0.65660524249668					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2006	0.73179447896941					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2006	0.505516762599907					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	0.575995640838523					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.805642038935765					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	0.665155384953496					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	0.750588099723758					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	0.580242891296574					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	0.721896891270047					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2006	0.682687788842502					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.890136752737893					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	0.787154383381531					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	0.851149041841262					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	0.840797733796035					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2011	0.97877218830501					PIRLS 2011		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.961244886681869					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	1.29122915979271					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006	0.595834863824574					LLECE 2006		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2001	0.906885128438306					PIRLS 2001		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.792912390434075					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2018	1.08175260041746					PISA 2018		C	Country data	RO	Ratio	G	Global			
SE_LGP_ACHI	Language test parity index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2018	1.08902699086126					PISA 2018		C	Country data	RO	Ratio	G	Global			
