series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	1			Region						ISCED11_2	Lower secondary	2018	86.7982917148041					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	1			Region						ISCED11_3	Upper secondary	2018	88.2962600459394					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	1			Region						ISCED11_1	Primary	2018	77.7698118616946					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	ISCED11_1	Primary	2018	64.41704					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	ISCED11_3	Upper secondary	2018	74.58874					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	ISCED11_2	Lower secondary	2018	67.28005					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	ISCED11_3	Upper secondary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	ISCED11_2	Lower secondary	2017	82.46703					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	ISCED11_1	Primary	2018	35.09638					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	ISCED11_3	Upper secondary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	ISCED11_1	Primary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	ISCED11_2	Lower secondary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	ISCED11_1	Primary	2016	48.40097					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	ISCED11_1	Primary	2017	38.76213					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	ISCED11_1	Primary	2018	92.19512					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	ISCED11_3	Upper secondary	2017	72.13115					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	ISCED11_2	Lower secondary	2017	98.07692					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	ISCED11_3	Upper secondary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	ISCED11_2	Lower secondary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
