series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	1	World	1			Region						2017	0.37411					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	2013	0.35829					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	2013	0.01006					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						2017	0.3898					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	2017	0.5772					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	2017	4.01991					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	2017	2.44551					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	2017	0.03512					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	13	Central America	4	419	Latin America and the Caribbean	Region						2017	0.74678					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	2017	3.57594					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						2017	2.53444					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	142	Asia	2	1	World	Region						2017	0.61642					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	143	Central Asia	3	142	Asia	Region						2017	4.69289					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	2017	0.11835					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	145	Western Asia	3	142	Asia	Region						2017	1.6828					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	15	Northern Africa	3	2	Africa	Region						2017	3.81432					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	150	Europe	2	1	World	Region						2017	0.16631					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	151	Eastern Europe	3	150	Europe	Region						2017	1.08449					Environment Live / IMF Country-level Subsidy Estimates Database, 2018		E	Estimated data	PT	Percentage	G	Global			
