series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	1	World	1			Region						A	Normal value	2019	0.874428804524949					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	A	Normal value	2018	0.576940043401411					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	A	Normal value	2017	0.268303001642305					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	A	Normal value	2013	0.473517440789715					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	11	Western Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	2018	0.658009204962525					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	A	Normal value	2018	0.617822169931501					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	A	Normal value	2018	0.772206714696145					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	A	Normal value	2011	0.91347000631446					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	A	Normal value	2018	0.698778875557936					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	A	Normal value	2018	0.702618113061205					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	13	Central America	4	419	Latin America and the Caribbean	Region						A	Normal value	2018	0.677436640782792					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	A	Normal value	2017	0.580243333479077					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	2018	0.680424184181142					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	A	Normal value	2018	0.523975606670421					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	142	Asia	2	1	World	Region						A	Normal value	2018	0.722021934936797					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	143	Central Asia	3	142	Asia	Region						A	Normal value	2018	0.750211451937402					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	A	Normal value	2018	0.633658043587247					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	145	Western Asia	3	142	Asia	Region						A	Normal value	2018	0.671057102179463					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	15	Northern Africa	3	2	Africa	Region						A	Normal value	2018	0.732271879530669					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	150	Europe	2	1	World	Region						A	Normal value	2018	0.60437551501064					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	151	Eastern Europe	3	150	Europe	Region						A	Normal value	2018	0.554086154824685					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	A	Normal value	2018	0.781103937496489					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	154	Northern Europe	3	150	Europe	Region						A	Normal value	2018	0.65816618833411					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	155	Western Europe	3	150	Europe	Region						A	Normal value	2018	0.599179459244896					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	A	Normal value	2017	0.624619407572816					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	17	Middle Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	2018	0.604785643573276					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	A	Normal value	2018	0.61379466277101					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	2018	0.745337690482622					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	A	Normal value	2016	0.55390511483509					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	2018	0.483399656803265					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	19	Americas	2	1	World	Region						A	Normal value	2018	0.660207220445278					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	A	Normal value	2018	0.59150120108894					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	A	Normal value	2018	0.573627460613803					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	199	Least Developed Countries (LDC)	1			Group						A	Normal value	2018	0.614877641428237					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	2	Africa	2	1	World	Region						A	Normal value	2018	0.678261804852711					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	202	Sub-Saharan Africa	3	2	Africa	Region						A	Normal value	2018	0.675689896534713					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	A	Normal value	2018	0.510868833608449					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	A	Normal value	2013	1.02383053839365					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	A	Normal value	2018	0.87173996269498					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	21	Northern America	3	19	Americas	Region						A	Normal value	2018	0.605189172040709					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	A	Normal value	2014	0.66594056987722					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	A	Normal value	2018	0.748686205764529					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	A	Normal value	2018	0.68729487638839					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	A	Normal value	2018	0.313249786669424					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	A	Normal value	2018	0.52935599755403					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	A	Normal value	2018	0.550010488986565					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	A	Normal value	2017	0.398560593301269					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	A	Normal value	2018	0.769744894346137					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	A	Normal value	2018	0.582349763452127					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	A	Normal value	2018	0.546088912863492					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	A	Normal value	2018	0.623954105903111					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	A	Normal value	2018	0.86503643324688					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	A	Normal value	2018	0.442840064115112					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	A	Normal value	2018	0.549180534072174					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	A	Normal value	2014	0.740595062271702					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	A	Normal value	2018	0.639808970669825					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	29	Caribbean	4	419	Latin America and the Caribbean	Region						A	Normal value	2018	0.797908913134598					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	A	Normal value	2017	0.260943046037401					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	30	Eastern Asia	3	142	Asia	Region						A	Normal value	2018	1.63025085150689					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	A	Normal value	2018	0.584880543683879					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	A	Normal value	2014	0.665981961675689					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	A	Normal value	2017	0.396741089621139					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	A	Normal value	2018	0.433386260443739					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	A	Normal value	2018	0.802614755060131					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	34	Southern Asia	3	142	Asia	Region						A	Normal value	2018	0.555909370632036					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	A	Normal value	2018	0.829506110990973					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	A	Normal value	2017	0.733898958735057					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	A	Normal value	2018	0.543983112911228					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	35	South-Eastern Asia	3	142	Asia	Region						A	Normal value	2018	0.684044621229166					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	A	Normal value	2018	0.637905360621704					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	A	Normal value	2017	0.757301934795819					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	A	Normal value	2018	0.777510011695077					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	A	Normal value	2018	0.704850110645343					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	A	Normal value	2009	0.326854741666766					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	A	Normal value	2016	0.0599500759678624					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	A	Normal value	2018	0.737036776505564					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	A	Normal value	2018	0.643611137876542					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	A	Normal value	2018	0.59665244308395					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	A	Normal value	2017	0.684556263264016					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	A	Normal value	2018	0.897984927529575					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	39	Southern Europe	3	150	Europe	Region						A	Normal value	2018	0.604545422383771					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	A	Normal value	2018	0.50342692724629					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	A	Normal value	2018	0.831392552758928					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	A	Normal value	2017	0.205887496836955					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	A	Normal value	2018	0.56410090322626					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	A	Normal value	2017	0.531446540880504					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	A	Normal value	2018	0.537135395552291					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	A	Normal value	2017	0.618862571018038					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	412	Kosovo	4	151	Eastern Europe	Country						A	Normal value	2018	0.84100043289873					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	A	Normal value	2015	0.0231788079470199					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	A	Normal value	2018	0.618513933688464					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	A	Normal value	2018	0.573140494531915					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	419	Latin America and the Caribbean	3	19	Americas	Region						A	Normal value	2018	0.669376895179373					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	A	Normal value	2017	0.547117887463774					IMF		_X	Data nature not available	PT	Percentage	G	Global			
GC_GOB_TAXD	Proportion of domestic budget funded by domestic taxes (% of GDP)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	A	Normal value	2018	0.613567941109929					IMF		_X	Data nature not available	PT	Percentage	G	Global			
