series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y5T17	5 to 17 years old	_T	Both sexes	2015	8.1					UNICEF and ILO calculations	These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.	CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y5T17	5 to 17 years old	M	Male	2015	8.7					UNICEF and ILO calculations	These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.	CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y5T17	5 to 17 years old	F	Female	2015	7.6					UNICEF and ILO calculations	These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.	CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y5T17	5 to 17 years old	F	Female	2016	19.44047					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y5T17	5 to 17 years old	M	Male	2016	21.53599					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y5T17	5 to 17 years old	_T	Both sexes	2016	20.47946					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y5T14	5 to 14 years old	M	Male	2012	0.93657					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y5T14	5 to 14 years old	_T	Both sexes	2012	0.96879					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y5T14	5 to 14 years old	F	Female	2012	1.00098					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y5T17	5 to 17 years old	F	Female	2012	12.2					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y5T17	5 to 17 years old	M	Male	2012	10.8					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y5T17	5 to 17 years old	_T	Both sexes	2012	11.5					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y5T14	5 to 14 years old	F	Female	2012	3.1224					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y5T14	5 to 14 years old	M	Male	2012	4.32722					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y5T14	5 to 14 years old	_T	Both sexes	2012	3.72					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y5T17	5 to 17 years old	M	Male	2014	38.46138					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y5T17	5 to 17 years old	_T	Both sexes	2014	33.36					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y5T17	5 to 17 years old	F	Female	2014	32.77597					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	Y5T14	5 to 14 years old	F	Female	2010	22.49096					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	Y5T14	5 to 14 years old	M	Male	2010	22.00184					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	Y5T14	5 to 14 years old	_T	Both sexes	2010	22.24273					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	Y5T17	5 to 17 years old	F	Female	2014	33.36696					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	Y5T17	5 to 17 years old	M	Male	2014	33.93675					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	Y5T17	5 to 17 years old	_T	Both sexes	2014	31.89					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y5T17	5 to 17 years old	F	Female	2012	1.4					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y5T17	5 to 17 years old	_T	Both sexes	2012	2.3					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y5T17	5 to 17 years old	M	Male	2012	3.3					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y5T17	5 to 17 years old	F	Female	2017	2.0					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y5T17	5 to 17 years old	M	Male	2017	3.8					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y5T17	5 to 17 years old	_T	Both sexes	2017	2.9					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Y5T14	5 to 14 years old	F	Female	2012	20.14217					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Y5T14	5 to 14 years old	M	Male	2012	20.57665					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Y5T14	5 to 14 years old	_T	Both sexes	2012	20.38043					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Y5T17	5 to 17 years old	F	Female	2015	11.73816					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Y5T17	5 to 17 years old	_T	Both sexes	2015	10.84182					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Y5T17	5 to 17 years old	M	Male	2015	9.92924					UNICEF and ILO calculations		CA	Country adjusted data	PT	Percentage	G	Global			
