series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	2017	9.27					National Statistical Institute of Bulgaria	Value added at factor costs	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	2017	2.88					National Statistical Committee of the Republic of Belarus	NA	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	2016	3.79					Annual Survey of Industries, Department of Census and Statistics	Value added in producersâ prices	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	2016	3.08					OECD Structural and Demographic Business Statistics (SDBS) database	Value added in basic prices	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	2017	4.05					Encuesta Anual Manufacturera (EAM), Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Value added in basic prices	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	2017	14.59					Croatian Bureau of Statistics	Value added at factor costs	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	2017	31.58					OECD Structural and Demographic Business Statistics (SDBS) database	Value added at factor costs	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	2017	9.9					OECD Structural and Demographic Business Statistics (SDBS) database	Value added at factor costs	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	2016	9.58					OECD Structural and Demographic Business Statistics (SDBS) database	NA	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	2017	0.31					Encuesta Anual de Manufactura y MinerĂ­a, Instituto Nacional de EstadĂ­stica y Censos	Value added in basic prices	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	2017	15.29					Statistics Estonia	Value added at factor costs	C	Country data	PT	Percentage	G	Global			
NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	2017	9.69					OECD Structural and Demographic Business Statistics (SDBS) database	Value added at factor costs	C	Country data	PT	Percentage	G	Global			
