series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
GR_G14_XDC	Total government revenue, in local currency	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	A	Normal value	2018	42009.23					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	A	Normal value	2017	15379486.358					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	A	Normal value	2013	1006280.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	A	Normal value	2018	54650.811421					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	A	Normal value	2018	21959497.0007804					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	A	Normal value	2011	5897480.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	A	Normal value	2018	3450579.170731					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	A	Normal value	2018	905204.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	A	Normal value	2017	56230.86917					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	A	Normal value	2018	207727.656492804					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	A	Normal value	2018	1932459.25841087					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	A	Normal value	2018	45716799.9090465					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	A	Normal value	2017	23054014.1312293					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	A	Normal value	2018	263417970.183562					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	A	Normal value	2016	4903654.58928702					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	A	Normal value	2018	221.676					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	2018	8997043.19609255					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	A	Normal value	2018	86386.951					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	A	Normal value	2018	8233.4					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	A	Normal value	2018	2182957.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	A	Normal value	2013	803000.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	A	Normal value	2018	1156515.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	A	Normal value	2014	414.946354					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	A	Normal value	2018	645217.636011805					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	A	Normal value	2018	6816.1					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	A	Normal value	2018	1440200.58567703					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	A	Normal value	2018	223591.82175388					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	A	Normal value	2018	9864.3					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	A	Normal value	2017	3315031.46372449					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	A	Normal value	2018	3122.95292235					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	A	Normal value	2018	120239.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	A	Normal value	2018	1243697.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	A	Normal value	2018	1572288.83197115					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	A	Normal value	2018	11822.1					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	A	Normal value	2018	14873.47983294					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	A	Normal value	2018	1533201.0					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	A	Normal value	2014	678.828919					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	A	Normal value	2018	47636.7329658					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
GR_G14_XDC	Total government revenue, in local currency	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	A	Normal value	2017	252.59686637					IMF		_X	Data nature not available	CUR_LCU	Local currency (millions)	G	Global			
