series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	363.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2018	_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2015				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	49.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists. Due to limitations in data coverage and given the sensitive nature of the data, country data is only available on request from OHCHR. 	Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2018	_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2015				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	314.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2018	_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2015				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	351.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2018	_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2016				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	400.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2018	_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2016				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	49.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2018	_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2016				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	375.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2019	_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2017				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	50.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2019	_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2017				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	325.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2019	_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2017				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	39.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 October 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2019	_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2018				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	397.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 October 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2019	_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2018				1			Region					
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	1	World	358.0					The figures included here concern only verified cases of human rights defenders, journalists and trade unionists killed. OHCHR, UNESCO and ILO does not collect data on the number of cases of kidnapping, enforced disappearance, arbitrary detention or torture of human rights defenders, journalists and trade unionists.	Incidents that occurred from 1 Jan to 31 October 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 28 February 2019	_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2018				1			Region					
