series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	100	Bulgaria	2000.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article34	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	124	Canada	1983.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article37	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	144	Sri Lanka	2016.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article112	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	152	Chile	2008.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article38	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	156	China	2007.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article39	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	170	Colombia	1985.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article40	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	184	Cook Islands	2009.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article41	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	191	Croatia	2003.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article42	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	196	Cyprus	2017.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article43	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	203	Czechia	1999.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article43	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	204	Benin	2015.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article31	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	208	Denmark	1970.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article44	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	214	Dominican Republic	2004.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article45	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	218	Ecuador	2004.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article46	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	222	El Salvador	2011.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article47	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	231	Ethiopia	2008.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article49	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	233	Estonia	2000.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article48	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SG_INF_ACCSS	Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information	24	Angola	2002.0					UNESCO World Trends in Freedom of Expression  and Media Development (raw research records); Global Right to Information Rating (Access Info & Center for Law and Democracy) http://www.rti-rating.org/by-section/; Freedominfo; Article21	Observation value is the year of adoption of FOI law/policy in a given country. Reference year represents the year of reporting.	E	Estimated data	NUMBER	Number	G	Global	2020				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
