series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	1	World	8.0					DHS, MICS and other national surveys	Based on 91 countries covering 77 per cent of the global population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2004				1			Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	1	World	7.4					DHS, MICS and other national surveys	Based on 91 countries covering 77 per cent of the global population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2009				1			Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	1	World	6.5					DHS, MICS and other national surveys	Based on 91 countries covering 77 per cent of the global population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2014				1			Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	1	World	4.9					DHS, MICS and other national surveys	Based on 91 countries covering 77 per cent of the global population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2019				1			Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	104	Myanmar	1.9					DHS 2015		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	108	Burundi	2.8					DHS 2016-17		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	112	Belarus	0.0					MICS 2019		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2019				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	116	Cambodia	1.9					DHS 2014		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2014				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	12	Algeria	0.4					MICS 2012-13		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2013				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	120	Cameroon	10.2					MICS 2014		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	132	Cabo Verde	2.8					DHS 2005		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2005				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	140	Central African Republic	29.1					MICS 2010		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2010				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	143	Central Asia	0.3					DHS, MICS and other national surveys	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2004				3	142	Asia	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	143	Central Asia	0.2					DHS, MICS and other national surveys	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2009				3	142	Asia	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	143	Central Asia	0.2					DHS, MICS and other national surveys	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2014				3	142	Asia	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	143	Central Asia	0.2					DHS, MICS and other national surveys	Based on 4 countries covering 51 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2019				3	142	Asia	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	144	Sri Lanka	0.9					DHS 2016		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	145	Western Asia	6.6					DHS, MICS and other national surveys	Based on 8 countries covering 69 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2004				3	142	Asia	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	145	Western Asia	5.8					DHS, MICS and other national surveys	Based on 8 countries covering 69 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2009				3	142	Asia	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	145	Western Asia	5.3					DHS, MICS and other national surveys	Based on 8 countries covering 69 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2014				3	142	Asia	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	145	Western Asia	4.5					DHS, MICS and other national surveys	Based on 8 countries covering 69 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2019				3	142	Asia	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	148	Chad	29.7					DHS 2014-15		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2015				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	15	Northern Africa	5.0					DHS, MICS and other national surveys	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2004				3	2	Africa	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	15	Northern Africa	4.1					DHS, MICS and other national surveys	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2009				3	2	Africa	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	15	Northern Africa	4.2					DHS, MICS and other national surveys	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2014				3	2	Africa	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	15	Northern Africa	3.5					DHS, MICS and other national surveys	Based on 5 countries covering 97 per cent of the regional population of women aged 20-24 years	E	Estimated data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2019				3	2	Africa	Region					
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	170	Colombia	4.9					DHS 2015		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	174	Comoros	10.0					DHS 2012		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2012				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	178	Congo	6.9					MICS 2014-15		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2015				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	180	Democratic Republic of the Congo	10.0					DHS 2013-14		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2014				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SP_DYN_MRBF15	Proportion of women aged 20-24 years who were married or in a union before age 15 (%)	188	Costa Rica	6.8					MICS 2011		C	Country data	PER_MARW_20T24Y	% of married women aged 20-24 years	Y20T24	20 to 24 years old	F	Female	G	Global	2011				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
