series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	495904.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2000				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	790247.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2000				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	294343.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2000				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	301003.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2005				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	504396.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2005				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	805400.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2005				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	295814.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2010				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	502547.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2010				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	798361.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2010				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	286582.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2015				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	506330.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2015				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	792911.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2015				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	285577.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	F	Female	G	Global	2016				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	507730.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	M	Male	G	Global	2016				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	1	World	793307.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X	Data nature not available	NUMBER	Number	_T	Both sexes	G	Global	2016				1			Region					
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	100	Bulgaria	418.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA	Country adjusted data	NUMBER	Number	F	Female	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	100	Bulgaria	1062.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA	Country adjusted data	NUMBER	Number	M	Male	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	100	Bulgaria	1479.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA	Country adjusted data	NUMBER	Number	_T	Both sexes	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	100	Bulgaria	266.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA	Country adjusted data	NUMBER	Number	F	Female	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	100	Bulgaria	760.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA	Country adjusted data	NUMBER	Number	M	Male	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	100	Bulgaria	1026.0					Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA	Country adjusted data	NUMBER	Number	_T	Both sexes	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
