series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	18.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2000				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	19.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2001				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	20.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2002				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	21.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2003				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	22.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2004				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	33.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2005				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	35.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2006				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	36.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2007				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	38.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2008				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	41.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2009				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	42.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2010				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	48.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2011				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	51.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2012				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	56.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2013				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	59.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2014				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	63.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2015				1			Region					
SH_ACS_MCV2	Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)	1	World	67.0					WHO/UNICEF coverage estimates 2018 revision, July 2019		E	Estimated data	PT	Percentage	G	Global	2016				1			Region					
