series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	59.7839674514219					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2007				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	60.2056133666255					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2008				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	60.4098396429109					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2008				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	59.9793283556726					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2008				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	61.0655930195522					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2009				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	60.8773139000841					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2009				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	60.6693115062731					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2009				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	62.1110001574738					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2010				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	61.7019917198095					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2010				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	61.9157828338914					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2010				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	63.2452173943038					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2011				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	63.5203870479019					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2011				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	62.9447407380888					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2011				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	64.382033195892					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2012				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	64.854771310396					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2012				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	64.6298257427907					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2012				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	65.6848066123305					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2013				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	65.2109626357656					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2013				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	65.4610794235932					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2013				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.3533297099764					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2014				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	65.9621815067627					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2014				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.7037814126009					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2014				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	67.1996620161749					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2015				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.4730594968876					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2015				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.8535838544853					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2015				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.7663875819083					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.6260978096201					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2016				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.8911211820809					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2016				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.9074310397843					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2017				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.6067273166622					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2017				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	66.7655486689814					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	67.169752263238					UIS		E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2018				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	67.0235221983093					UIS		E	Estimated data	PT	Percentage	F	Female	G	Global	2018				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	67.3057000398597					UIS		E	Estimated data	PT	Percentage	M	Male	G	Global	2018				1			Region					
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	81.90853					UIS		C	Country data	PT	Percentage	_T	Both sexes	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	82.33027					UIS		C	Country data	PT	Percentage	M	Male	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	81.46386					UIS		C	Country data	PT	Percentage	F	Female	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	81.36267					UIS		C	Country data	PT	Percentage	M	Male	G	Global	2001				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	82.41534					UIS		C	Country data	PT	Percentage	F	Female	G	Global	2001				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	81.87416					UIS		C	Country data	PT	Percentage	_T	Both sexes	G	Global	2001				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	81.42976					UIS		C	Country data	PT	Percentage	_T	Both sexes	G	Global	2002				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	81.27179					UIS		C	Country data	PT	Percentage	M	Male	G	Global	2002				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	81.59705					UIS		C	Country data	PT	Percentage	F	Female	G	Global	2002				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	89.42507					UIS		C	Country data	PT	Percentage	F	Female	G	Global	2003				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	90.31572					UIS		C	Country data	PT	Percentage	M	Male	G	Global	2003				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	89.88299					UIS		C	Country data	PT	Percentage	_T	Both sexes	G	Global	2003				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
