series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	1	World	31.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 	Based on 87 countries	G	Global monitoring data	PT	Percentage	G	Global	2019				1			Region					
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	104	Myanmar	-25.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	108	Burundi	50.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	11	Western Africa	40.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				4	202	Sub-Saharan Africa	Region					
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	112	Belarus	75.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	116	Cambodia	75.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	120	Cameroon	25.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	13	Central America	-6.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				4	419	Latin America and the Caribbean	Region					
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	14	Eastern Africa	21.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				4	202	Sub-Saharan Africa	Region					
SH_LGR_ACSRHEC3	(S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion	140	Central African Republic	0.0					United Nations Population Fund, global databases, 2020. Based on official responses to the United Nations 12th Inquiry among Governments on Population and Development. 		G	Global monitoring data	PT	Percentage	G	Global	2019				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
