series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	1	World	19.32695					WDI		E	Estimated data	PT	Percentage	G	Global	2018				1			Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	100	Bulgaria	6.66706					WDI		E	Estimated data	PT	Percentage	G	Global	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	100	Bulgaria	10.87277					WDI		E	Estimated data	PT	Percentage	G	Global	2009				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	100	Bulgaria	8.888					WDI		E	Estimated data	PT	Percentage	G	Global	2013				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	104	Myanmar	42.87528					WDI		E	Estimated data	PT	Percentage	G	Global	2014				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	104	Myanmar	29.33426					WDI		E	Estimated data	PT	Percentage	G	Global	2016				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	108	Burundi	25.25732					WDI		E	Estimated data	PT	Percentage	G	Global	2006				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	108	Burundi	30.25503					WDI		E	Estimated data	PT	Percentage	G	Global	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	11	Western Africa	26.61239					WDI		E	Estimated data	PT	Percentage	G	Global	2018				4	202	Sub-Saharan Africa	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	112	Belarus	15.46962					WDI		E	Estimated data	PT	Percentage	G	Global	2008				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	112	Belarus	8.865					WDI		E	Estimated data	PT	Percentage	G	Global	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	116	Cambodia	69.36211					WDI		E	Estimated data	PT	Percentage	G	Global	2013				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	116	Cambodia	64.65961					WDI		E	Estimated data	PT	Percentage	G	Global	2016				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	120	Cameroon	33.93142					WDI		E	Estimated data	PT	Percentage	G	Global	2009				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	120	Cameroon	26.68601					WDI		E	Estimated data	PT	Percentage	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	13	Central America	8.71843					WDI		E	Estimated data	PT	Percentage	G	Global	2018				4	419	Latin America and the Caribbean	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	132	Cabo Verde	2.01384					WDI		E	Estimated data	PT	Percentage	G	Global	2009				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	135	Caucasus and Central Asia	28.63968					WDI		E	Estimated data	PT	Percentage	G	Global	2018				1			Group					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	14	Eastern Africa	19.02134					WDI		E	Estimated data	PT	Percentage	G	Global	2018				4	202	Sub-Saharan Africa	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	140	Central African Republic	21.03408					WDI		E	Estimated data	PT	Percentage	G	Global	2011				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	142	Asia	29.55231					WDI		E	Estimated data	PT	Percentage	G	Global	2018				2	1	World	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	143	Central Asia	37.30195					WDI		E	Estimated data	PT	Percentage	G	Global	2018				3	142	Asia	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	144	Sri Lanka	10.02164					WDI		E	Estimated data	PT	Percentage	G	Global	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	145	Western Asia	21.75818					WDI		E	Estimated data	PT	Percentage	G	Global	2018				3	142	Asia	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	148	Chad	35.01278					WDI		E	Estimated data	PT	Percentage	G	Global	2009				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	148	Chad	27.41055					WDI		E	Estimated data	PT	Percentage	G	Global	2018				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	15	Northern Africa	19.54828					WDI		E	Estimated data	PT	Percentage	G	Global	2018				3	2	Africa	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	150	Europe	11.2207					WDI		E	Estimated data	PT	Percentage	G	Global	2018				2	1	World	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	151	Eastern Europe	13.96383					WDI		E	Estimated data	PT	Percentage	G	Global	2018				3	150	Europe	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	152	Chile	7.77407					WDI		E	Estimated data	PT	Percentage	G	Global	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	152	Chile	1.29238					WDI		E	Estimated data	PT	Percentage	G	Global	2010				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	154	Northern Europe	5.35765					WDI		E	Estimated data	PT	Percentage	G	Global	2018				3	150	Europe	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	156	China	11.59248					WDI		E	Estimated data	PT	Percentage	G	Global	2012				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	17	Middle Africa	38.16008					WDI		E	Estimated data	PT	Percentage	G	Global	2018				4	202	Sub-Saharan Africa	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	170	Colombia	3.50539					WDI		E	Estimated data	PT	Percentage	G	Global	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	170	Colombia	2.2199					WDI		E	Estimated data	PT	Percentage	G	Global	2010				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	170	Colombia	6.57099					WDI		E	Estimated data	PT	Percentage	G	Global	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	178	Congo	37.49152					WDI		E	Estimated data	PT	Percentage	G	Global	2009				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	18	Southern Africa	7.75919					WDI		E	Estimated data	PT	Percentage	G	Global	2018				4	202	Sub-Saharan Africa	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	180	Democratic Republic of the Congo	68.87983					WDI		E	Estimated data	PT	Percentage	G	Global	2006				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	180	Democratic Republic of the Congo	57.16795					WDI		E	Estimated data	PT	Percentage	G	Global	2010				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	180	Democratic Republic of the Congo	56.46786					WDI		E	Estimated data	PT	Percentage	G	Global	2013				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	188	Costa Rica	8.70291					WDI		E	Estimated data	PT	Percentage	G	Global	2010				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	191	Croatia	4.91971					WDI		E	Estimated data	PT	Percentage	G	Global	2007				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	191	Croatia	3.93656					WDI		E	Estimated data	PT	Percentage	G	Global	2013				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	199	Least Developed Countries (LDC)	28.89937					WDI		E	Estimated data	PT	Percentage	G	Global	2018				1			Group					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	202	Sub-Saharan Africa	23.58592					WDI		E	Estimated data	PT	Percentage	G	Global	2018				3	2	Africa	Region					
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	203	Czechia	7.14741					WDI		E	Estimated data	PT	Percentage	G	Global	2009				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	203	Czechia	3.54884					WDI		E	Estimated data	PT	Percentage	G	Global	2013				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	204	Benin	34.54466					WDI		E	Estimated data	PT	Percentage	G	Global	2009				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	204	Benin	14.54547					WDI		E	Estimated data	PT	Percentage	G	Global	2016				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	212	Dominica	5.82898					WDI		E	Estimated data	PT	Percentage	G	Global	2010				5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	214	Dominican Republic	16.29685					WDI		E	Estimated data	PT	Percentage	G	Global	2010				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	214	Dominican Republic	12.34271					WDI		E	Estimated data	PT	Percentage	G	Global	2016				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	218	Ecuador	15.44921					WDI		E	Estimated data	PT	Percentage	G	Global	2006				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	218	Ecuador	1.71592					WDI		E	Estimated data	PT	Percentage	G	Global	2010				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	218	Ecuador	5.93566					WDI		E	Estimated data	PT	Percentage	G	Global	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	222	El Salvador	4.72702					WDI		E	Estimated data	PT	Percentage	G	Global	2006				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	222	El Salvador	4.3449					WDI		E	Estimated data	PT	Percentage	G	Global	2010				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
IC_FRM_BRIB	Bribery incidence (% of firms experiencing at least one bribe payment request)	222	El Salvador	4.22721					WDI		E	Estimated data	PT	Percentage	G	Global	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
