series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	204	Benin	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission bĂŠninoise des droits de lâhomme .	C	Country data	NUMBER	Number	G	Global	2005				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	204	Benin	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission bĂŠninoise des droits de lâhomme .	C	Country data	NUMBER	Number	G	Global	2010				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	204	Benin	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission bĂŠninoise des droits de lâhomme .	C	Country data	NUMBER	Number	G	Global	2015				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	204	Benin	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission bĂŠninoise des droits de lâhomme .	C	Country data	NUMBER	Number	G	Global	2016				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	204	Benin	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission bĂŠninoise des droits de lâhomme .	C	Country data	NUMBER	Number	G	Global	2017				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	204	Benin	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission fĂŠdĂŠrale pour les questions fĂŠminines (CFQF) (Mar 2009); Federal Commission against Racism (FCR) .	C	Country data	NUMBER	Number	G	Global	2018				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	204	Benin	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission fĂŠdĂŠrale pour les questions fĂŠminines (CFQF) (Mar 2009); Federal Commission against Racism (FCR) .	C	Country data	NUMBER	Number	G	Global	2019				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	28	Antigua and Barbuda	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Office of the Ombudsman .	C	Country data	NUMBER	Number	G	Global	2005				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	28	Antigua and Barbuda	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Office of the Ombudsman .	C	Country data	NUMBER	Number	G	Global	2010				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	28	Antigua and Barbuda	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Office of the Ombudsman .	C	Country data	NUMBER	Number	G	Global	2015				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	28	Antigua and Barbuda	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Office of the Ombudsman .	C	Country data	NUMBER	Number	G	Global	2016				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	28	Antigua and Barbuda	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Office of the Ombudsman .	C	Country data	NUMBER	Number	G	Global	2017				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	28	Antigua and Barbuda	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission fĂŠdĂŠrale pour les questions fĂŠminines (CFQF) (Mar 2009); Federal Commission against Racism (FCR) .	C	Country data	NUMBER	Number	G	Global	2018				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	28	Antigua and Barbuda	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Commission fĂŠdĂŠrale pour les questions fĂŠminines (CFQF) (Mar 2009); Federal Commission against Racism (FCR) .	C	Country data	NUMBER	Number	G	Global	2019				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SG_NHR_NOSTUSN	Countries with National Human Rights Institutions and no status with the Paris Principles, C status (1 = YES; 0 = NO)	344	China, Hong Kong Special Administrative Region	1.0					Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).	Name of National Human Rights Institution: Hong Kong Equal Opportunities Commission.	C	Country data	NUMBER	Number	G	Global	2000				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
