series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	1	World	2.7					DHS and other national surveys	Based on 45 countries with a population coverage of 44 per cent	E	Estimated data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2019				1			Region					
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	104	Myanmar	1.2					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2016				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	108	Burundi	3.5					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	108	Burundi	0.2					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	M	Male	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	116	Cambodia	1.703818596705627					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2014				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	120	Cameroon	15.989721712117833					EDS-MICS	Not included in aggregates as falls outside year range	CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2011				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	120	Cameroon	4.132862					EDS-MICS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	M	Male	G	Global	2011				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	148	Chad	1.819308444969649					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2015				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	170	Colombia	2.2					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	170	Colombia	0.3					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	M	Male	G	Global	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	174	Comoros	3.137080021175974					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2012				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	180	Democratic Republic of the Congo	13.368761463990106					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2014				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	199	Least Developed Countries (LDC)	4.8					DHS and other national surveys	Based on 25 countries with a population coverage of 79 per cent	E	Estimated data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2019				1			Group					
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	202	Sub-Saharan Africa	5.4					DHS and other national surveys	Based on 24 countries with a population coverage of 79 per cent	E	Estimated data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2019				3	2	Africa	Region					
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	204	Benin	4.5					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2018				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	214	Dominican Republic	1.314992748959251					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2013				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
VC_VAW_SXVLN	Proportion of population aged 18-29 years who experienced sexual violence by ageÂ 18, by sex (% of population aged 18-29)	231	Ethiopia	5.1					DHS		CA	Country adjusted data	PT	Percentage	Y18T29	18 to 29 years old	F	Female	G	Global	2016				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
