series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	100	Bulgaria	25.36885					National Statistical Institute - Government of Republic of Bulgaria	Multi-Topic Household Survey	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	100	Bulgaria	13.33934					National Statistical Institute - Government of Republic of Bulgaria	Multi-Topic Household Survey	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	104	Myanmar	2.33733					Planning Department (PD) - Ministry of National Planning and Economic Development (MNPED) and Central Statistical Organization (CSO) 	Integrated Household Living Conditions Assessment II 2009-2010	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2009				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	104	Myanmar	0.78349					Planning Department (PD) - Ministry of National Planning and Economic Development (MNPED) and Central Statistical Organization (CSO) 	Integrated Household Living Conditions Assessment II 2009-2010	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2009				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	11	Western Africa	8.0665					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	11	Western Africa	8.87682					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	112	Belarus	2.16785					National Statistical Committee of the Republic of Belarus	Household Sample Survey	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2008				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	112	Belarus	0.95735					National Statistical Committee of the Republic of Belarus	Household Sample Survey	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2008				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	112	Belarus	1.16548					National Statistical Committee of the Republic of Belarus	Household Sample Survey	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_LMKT	[World Bank] Proportion of population covered by labour market programs (%)	112	Belarus	2.33606					National Statistical Committee of the Republic of Belarus	Household Sample Survey	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2009				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
