series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	0.87042	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	15-24	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	3.95167	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	2.00583	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	15+	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	6.18125	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	15+	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	9.37	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	3.12	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	25-44	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	3.58042	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	1.55417	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	45-54	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	2.5125	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	3.56708	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	15-24	URBAN	FEMALE	G
