series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Reporting Type
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	1996.0	62	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	1996.0	71.3	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	1996.0	69.4	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	2002.0	51.5	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	2002.0	55.3	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	2002.0	54.1	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	2008.0	54.7	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	2008.0	49.6	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	2008.0	56.9	Float					World Development Indicators database, World Bank	['Source: POBREZA E BEM-ESTAR EM MOÇAMBIQUE: TERCEIRA AVALIAÇÃO NACIONAL. Poverty line is absolute. Government estimate.']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	508	Mozambique	2014.0	46.1	Float					World Development Indicators database, World Bank	['Source: Inquérito Sobre Orçamento Familiar (IOF). Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
