series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	18.32875	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	10+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	9.56625	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	10+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	8.16417	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	4.1675	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	19.06958	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	10.05417	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	21.56958	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	3.24875	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	15-24	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	17.40375	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	15+	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	9.8175	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	15+	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	19.58292	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	9.50708	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	25-44	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	16.76083	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	45-54	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	11.52	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	45-54	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	40	Austria	2009.0	18.77208	Float					Statistics Austria based on Time Use Survey 2008/09	['']	C	PERCENT	55-64	URBAN	FEMALE	G
