series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2015.0	81.54848	Float					ITU	['']	NA	PERCENT	MALE	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2015.0	80.8985	Float					ITU	['']	NA	PERCENT	BOTHSEX	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2015.0	80.27758	Float					ITU	['']	NA	PERCENT	FEMALE	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2016.0	85.29407	Float					ITU	['']	NA	PERCENT	MALE	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2016.0	83.60045	Float					ITU	['']	NA	PERCENT	BOTHSEX	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2016.0	82.00428	Float					ITU	['']	NA	PERCENT	FEMALE	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2017.0	89.69953	Float					ITU	['']	NA	PERCENT	MALE	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2017.0	87.02667	Float					ITU	['']	NA	PERCENT	FEMALE	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2017.0	88.3117	Float					ITU	['']	NA	PERCENT	BOTHSEX	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2018.0	90.46491	Float					Ministry of Internal Affairs and Communications	['']	NA	PERCENT	MALE	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2018.0	87.5977	Float					Ministry of Internal Affairs and Communications	['']	NA	PERCENT	FEMALE	G
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2018.0	88.98072	Float					Ministry of Internal Affairs and Communications	['']	NA	PERCENT	BOTHSEX	G
