series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2008.0	48.05973	Float					World Development Indicators database, World Bank	['Encuesta Continua de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2008.0	78.51115	Float					World Development Indicators database, World Bank	['Encuesta Continua de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2009.0	87.68093	Float					Instituto Nacional de Estadistica - Gobierno de Uruguay	['Encuesta Continua de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2009.0	55.3215	Float					Instituto Nacional de Estadistica - Gobierno de Uruguay	['Encuesta Continua de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2010.0	58.74153	Float					Instituto Nacional de Estadistica - Gobierno de Uruguay	['Encuesta Continua de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2010.0	91.07528	Float					Instituto Nacional de Estadistica - Gobierno de Uruguay	['Encuesta Continua de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2011.0	90.13788	Float					Instituto Nacional de Estadistica - Republica Oriental del Uruguay	['Encuesta Continua de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2011.0	57.48321	Float					Instituto Nacional de Estadistica - Republica Oriental del Uruguay	['Encuesta Continua de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2012.0	59.2082	Float					Instituto Nacional de Estadistica - Republica Oriental del Uruguay	['Encuesta Continua de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	858	Uruguay	2012.0	91.69826	Float					Instituto Nacional de Estadistica - Republica Oriental del Uruguay	['Encuesta Continua de Hogares']	CA	PERCENT	G	Q1
