series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	3.47208	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	10+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	18.47208	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	6.52792	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	24.65292	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	10+	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	3.88875	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	10+	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	19.65292	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	6.52792	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	65+	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	19.09708	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	10+	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	2.98625	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	10+	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	17.43042	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	65+	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	6.52792	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	65+	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	8	Albania	2011.0	21.73625	Float					Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	"['Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.']"	CA	PERCENT	10+	ALLAREA	FEMALE	G
