series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	23.52	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	10.15	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	19.5575	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.53583	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	21.31625	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.15792	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	15.96042	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	6.2625	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	22.14583	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.37875	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	24.77875	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.80292	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	23.77375	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	9.05125	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	24.31167	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	6.41667	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15-24	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	21.11333	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.44042	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.90708	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	25.83375	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.71375	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	25.45625	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	9.43667	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	20.21083	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	9.24708	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	20.38958	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.21708	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	14.33125	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15-24	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	23.11333	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	23.53667	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.0325	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	19.66542	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15-24	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	5.88042	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15-24	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	24.63167	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.24792	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	27.60333	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.6125	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	10.67167	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	9.1725	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	23.76333	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.13792	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	19.32417	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	URBAN	FEMALE	G
