series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	0.4	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	1.2	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	1	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	0.8	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	1.8	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	0.3	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	0.6	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	0.6	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	5.1	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	1	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	2.2	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2003.0	0.4	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2009.0	0.3	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2009.0	0.5	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2009.0	1	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2009.0	2.2	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2009.0	0.5	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2009.0	0.6	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	380	Italy	2009.0	0.2	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	15-24	G
