series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2001.0	9.51375	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	16+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2001.0	13.47208	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	16+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	13.05542	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	16+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	10.34708	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	16+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	13.05417	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	10.275	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	12.625	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	12.53333	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	10.275	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	25-44	URBAN	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	10.9	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	45-54	URBAN	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	14.23333	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	55-64	URBAN	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	14.23333	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	10.34583	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	25-44	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	15.06667	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	10.7625	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	45-54	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	16.10833	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	13.125	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	55-64	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	15.97083	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	16.73333	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	65+	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	6.94167	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15-24	URBAN	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	4.44167	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15-24	URBAN	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	12.56667	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15+	URBAN	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	8.5	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15+	URBAN	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	16.80417	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	11.45833	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	14.72083	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	8.58333	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	6.875	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	12.775	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	4.72083	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	10.25	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	15.55417	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	6.45833	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15-24	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	5.9	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15-24	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	13.8875	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15+	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	8.61667	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	15+	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	15.1375	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	65+	URBAN	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	13.33333	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	45-54	URBAN	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	8.58333	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	55-64	URBAN	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	578	Norway	2011.0	17.15	Float					Statistics Norway based on Time Use Survey	['']	C	PERCENT	65+	URBAN	FEMALE	G
