series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Reporting Type
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2001.0	5.06442	Float					Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2002.0	4.97955	Float					Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2003.0	5.65555	Float					Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2004.0	7.17546	Float					Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2005.0	7.03379	Float					Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2006.0	5.92194	Float					Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2007.0	7.95157	Float					Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2008.0	5.24383	Float					Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2009.0	4.63837	Float					Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2010.0	6.56722	Float					Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2011.0	4.94887	Float					Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2012.0	7.22683	Float					Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2013.0	8.22064	Float					Kuwait Nutrition Surveillance System [KNSS] 2013-2014. Kuwait city, Kuwait: Food & Nutrition Administration, 2015.	['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2014.0	7.29814	Float					Kuwait Nutrition Surveillance System [KNSS] 2013-2014. Kuwait city, Kuwait: Food & Nutrition Administration, 2015.	['overweight using BMI-for-age z-scores; National Surveillance system']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2015.0	9.37694	Float					The Kuwait Nutrition Surveillance System [KNSS] 2015 Annual Report. Kuwait City. Food & Nutrition Administration	['overweight using BMI-for-age z-scores; National Surveillance system']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2016.0	7.32406	Float					Kuwait Nutrition Surveillance System [KNSS] 2016. Kuwait city, Kuwait: Food & Nutrition Administration	['overweight using BMI-for-age z-scores; National Surveillance system']	CA	NUM_TH	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (thousands)	414	Kuwait	2017.0	7.6187	Float					Kuwait Nutrition Surveillance System [KNSS] 2017. Kuwait city, Kuwait: Food & Nutrition Administration	['overweight using BMI-for-age z-scores; National Surveillance system']	CA	NUM_TH	<5Y	G
