series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	7.11167	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	2.7725	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	8.33583	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	14.83458	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	8.145	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	17.235	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	16.16125	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	14.90375	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	8.1525	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	9.65	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	11.59792	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	15.48917	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	13.56417	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	12.85208	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	7.50083	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	11.8125	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	6.61333	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	15.285	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015	['Travel related to unpaid domestic and care work is not included.']	C	PERCENT	25-44	ALLAREA	FEMALE	G
