series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Reporting Type
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2000.0	51.11851	Float					Bangladesh demographic and health survey 1999-2000 (DHS). Dhaka, Bangladesh and Calverton, Maryland: National Institute of Population Research and Training, Mitra and Associates, and ORC Macro, 2001 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2001.0	53.2	Float					Nutritional Surveillance Project 2001: data on rural national (using the WHO Child Growth Standards). Unpublished estimates. Dhaka, Bangladesh: HKI and Institute of Public Health Nutrition, 2008.	[' Adjusted NR to NA; nutritional surveillance']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2002.0	51.4	Float					Nutritional Surveillance Project 2002: data on rural national (using the WHO Child Growth Standards). Unpublished estimates. Dhaka, Bangladesh: HKI and Institute of Public Health Nutrition, 2008.	[' Adjusted NR to NA; nutritional surveillance']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2003.0	47.8	Float					Nutritional Surveillance Project 2003: data on rural national (using the WHO Child Growth Standards). Unpublished estimates. Dhaka, Bangladesh: HKI and Institute of Public Health Nutrition, 2008.	[' Adjusted NR to NA; nutritional surveillance']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2004.0	50.48274	Float					Bangladesh demographic and health survey 2004. Demographic and Health Surveys. Dhaka, Bangladesh and Calverton, Maryland [USA]: NIPORT, Mitra and Associates, and ORC Macro, 2005 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2005.0	45.9	Float					Nutritional Surveillance Project 2005: Rural data (using the WHO Child Growth Standards). Unpublished estimates. Dhakar, Bangladesh: HKI and Institute of Public Health Nutrition, 2007.	[' Adjusted NR to NA; nutritional surveillance']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2006.0	45.1	Float					Nutritional Surveillance Project 2006: data on rural national data (using the WHO Child Growth Standards). Unpublished estimates. Dhaka, Bangladesh: HKI and Institute of Public Health Nutrition, 2008 (and additional analysis).	[' Adjusted NR to NA; nutritional surveillance']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2007.0	43.18925	Float					Bangladesh demographic and health survey 2007. DHS. Dhaka, Bangladesh and Calverton, Maryland, USA: National Institute of Population Research and Training, Mitra and Associates, and Macro International, 2009 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2011.0	41.25702	Float					Bangladesh demographic and health survey 2011. Demographic and Health Surveys. Dhaka, Bangladesh and Calverton, Maryland, USA: NIPORT, Mitra and Associates, and ICF International, 2013 (and additional analysis).	['']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2013.0	38.7	Float					Utilization of Essential Service Delivery (UESD) Survey 2013. Dhaka: National Institute of Population Research and Training (NIPORT), 2014.	['May-July 2013']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2014.0	36.17548	Float					Bangladesh Demographic and Health Survey 2014. Dhaka, Bangladesh, and Rockville, Maryland, USA: NIPORT, Mitra and Associates, and ICF International. 2016 (and additional analysis)	['']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	50	Bangladesh	2018.0	30.8	Float					Bangladesh Demographic and Health Survey 2017-18: Key Indicators. Dhaka, Bangladesh, and Rockville, Maryland, USA: NIPORT, and ICF.	['']	CA	PER_POP_U5	<5Y	G
