series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2000.0	73.1	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2000.0	26.9	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2001.0	26.8	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2001.0	73.2	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2002.0	72.8	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2002.0	27.2	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2003.0	73	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2003.0	27	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2004.0	73.1	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2004.0	26.9	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2005.0	26.8	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2005.0	73.2	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2006.0	26.7	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2006.0	73.3	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2007.0	25.7	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2007.0	74.3	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2008.0	25.8	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2008.0	74.2	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2009.0	25.9	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2009.0	74.1	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2010.0	74.2	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2010.0	25.8	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	MALE	PHYS	G
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	2011.0	74.2	Float					Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	['']	C	PERCENT	FEMALE	PHYS	G
