series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2007.0	41.6	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2008.0	41.4	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2009.0	55.4	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2010.0	49	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2011.0	27	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2012.0	28	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2013.0	34.8	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2014.0	33.6	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2015.0	32.5	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_SEXV	Police reporting rate for sexual assault, by sex (%)	840	United States of America	2016.0	22.9	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
