series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2008.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2008.0	0.9	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2008.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2009.0	1.1	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2009.0	1.1	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2010.0	1.1	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2010.0	1.4	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2010.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2011.0	0.9	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2011.0	0.7	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2011.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2012.0	0.9	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2012.0	0.7	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2012.0	1.0	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2013.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	MALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2013.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2013.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2014.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	BOTHSEX	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2014.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	FEMALE	G
VC_VOV_ROBB	Proportion of population subjected to robbery in the previous 12 months, by sex (%)	208	Denmark	2014.0	0.8	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations']	C	PERCENT	MALE	G
