series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Sex	Reporting Type
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2000.0	60.1	Float					Peru 2000 Demographic and Health Survey	['']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2006.0	57.2	Float					Peru 2004-2006 Demographic and Health Survey (Continuous)	['']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2008.0	58.4	Float					Peru 2007-2008 Demographic and Health Survey (Continuous)	['']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2009.0	60.1	Float					Peru 2009 Demographic and Health Survey (Continuous)	['']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2010.0	60.6	Float					Peru 2010 Demographic and Health Survey (Continuous)	['']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2011.0	61.4	Float					Peru 2011 Demographic and Health Survey (Continuous)	['']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2012.0	62.1	Float					Peru 2012 Demographic and Health Survey (Continuous)	['']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2013.0	61.8	Float					Peru 2013 Demographic and Health Survey (Continuous)	['The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2014.0	62.7	Float					Peru 2014 Demographic and Health Survey (Continuous)	['The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2015.0	65.7	Float					Peru 2015 Demographic and Health Survey (Continuous)	['The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2016.0	66.1	Float					Peru 2016 Demographic and Health Survey (Continuous)	['The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.']	C	PERCENT	15-49	FEMALE	G
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	604	Peru	2017.0	66.6	Float					Peru 2017 Demographic and Health Survey (Continuous)	['The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.']	C	PERCENT	15-49	FEMALE	G
