series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2012.0	0.619639856832967	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	BOTHSEX	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2012.0	0.75336617548462	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	MALE	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2012.0	0.492154725345794	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	FEMALE	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2013.0	0.807605042057219	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	MALE	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2013.0	0.573343359661314	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	FEMALE	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2013.0	0.687490190184637	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	BOTHSEX	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2014.0	0.535395906193891	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	FEMALE	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2014.0	0.608354836215194	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	BOTHSEX	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2014.0	0.685206402696013	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	MALE	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2015.0	0.202444269483132	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	MALE	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2015.0	0.165927223367716	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	BOTHSEX	G
SE_ADT_EDUCTRN	Participation rate in formal and non-formal education and training, by sex (%)	704	Viet Nam	2015.0	0.131119461165125	Float					LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview.	['']	C	PERCENT	FEMALE	G
