series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	17.53083	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	6.46458	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	21.44958	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	18.20667	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	6.89625	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	18.73375	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	9.58875	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	19.36667	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	6.52125	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	15.31542	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15-24	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	5.04167	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15-24	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	20.29	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	6.69167	Float					INEC based on National time use survey 2017	['']	C	PERCENT	15+	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	21.02417	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	6.19333	Float					INEC based on National time use survey 2017	['']	C	PERCENT	25-44	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	23.96	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	8.6925	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	19.49125	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	8.85167	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	16.75875	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	URBAN	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	6.8075	Float					INEC based on National time use survey 2017	['']	C	PERCENT	12+	URBAN	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	7.47833	Float					INEC based on National time use survey 2017	['']	C	PERCENT	45-54	RURAL	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	23.2075	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	18.63917	Float					INEC based on National time use survey 2017	['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	7.81583	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	188	Costa Rica	2017.0	22.55917	Float					INEC based on National time use survey 2017	['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
