series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Disability status	Reporting Type
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	13	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	43	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	18	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	FEMALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	13	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	45	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	17	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	13	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	18	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	44	Float					HS - European Health and Social Integration Survey	['Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	4.91	Float					LFS - Labour Force Survey	['Data reference period: Second quarter | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old']	C	PERCENT	MALE	PWD	G
