series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2003.0	1.3	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2004.0	1.3	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2005.0	1.2	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2006.0	1.4	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2007.0	1.1	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2008.0	1.1	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2009.0	1.0	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2010.0	0.9	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2011.0	1.0	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2012.0	1.2	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2013.0	1.0	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2014.0	0.9	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2015.0	0.8	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	840	United States of America	2016.0	1.2	Float						United Nations Office on Drugs and Crime (UNODC)		['']	NA	PERCENT	BOTHSEX	G
