series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2008.0	67.58498	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propositos Multiples']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2008.0	49.84826	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propositos Multiples']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2009.0	49.00482	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propositos Multiples']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2009.0	61.67363	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propositos Multiples']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2010.0	68.56889	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propositos Multiples']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2010.0	51.23823	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propositos Multiples']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2011.0	49.15932	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propositos Multiples']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2011.0	62.828	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propositos Multiples']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2013.0	69.4029	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propósitos Múltiples']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	340	Honduras	2013.0	54.21676	Float						Instituto Nacional de Estadistica		['Encuesta Permanente de Hogares de Propósitos Múltiples']	CA	PERCENT	G	_T
