series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2009.0	2.4	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2010.0	2.5	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2011.0	2.1	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2012.0	2.2	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2013.0	2.4	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2014.0	2.0	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2014.0	2.1	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2014.0	2.0	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2015.0	2.5	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2015.0	2.5	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2015.0	2.4	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2016.0	2.4	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2016.0	2.2	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2016.0	2.3	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2017.0	1.7	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2017.0	1.7	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	250	France	2017.0	1.8	Float						United Nations Office on Drugs and Crime (UNODC)		['UN-CTS. Physical violence (slaps, blows, wounds) 18-75 years']	NA	PERCENT	FEMALE	G
