series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2000.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2000.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2000.0	91.3878696325383	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2001.0	91.3864095098466	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2001.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2001.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2002.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2002.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2002.0	91.3884720487394	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2003.0	91.3869387004945	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2003.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2004.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2004.0	91.3894591745096	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2004.0	99.9999999999999	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2005.0	91.3919773447744	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2005.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2006.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2006.0	91.3898634731978	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2007.0	91.3819660405747	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2007.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2008.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2008.0	91.3623215121972	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2009.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2010.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2010.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2011.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2012.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2012.0	91.3675752918016	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2013.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2013.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2014.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2014.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2015.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2016.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2016.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2017.0	100	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	9	Oceania	2017.0	100	Float						UIS		['']	E	PERCENT	UPPSEC	G
