series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	7.7	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	2.2	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	21.9	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	7.3	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	23.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	5.9	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	21.9	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	11.3	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	25.5	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	7.6	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	27.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2003.0	10.7	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	25.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	11	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	24.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	7.3	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	12	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	22.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	22.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	6.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	21.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	7.7	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	6.9	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2009.0	2.2	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	6.7	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	2.5	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	20.4	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	21.6	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	7.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	12.2	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	8.4	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	20.9	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	23.5	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	8.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	23.8	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	380	Italy	2014.0	11.1	Float						Italian National Institute of Statistics (Istat) based on National Time Use Survey		['']	C	PERCENT	55-64	ALLAREA	MALE	G
