series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Reporting Type
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2001.0	4	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2002.0	3.6	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2003.0	3.9	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2004.0	4.1	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2005.0	4.5	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2006.0	4.6	Float						Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2007.0	5.1	Float						Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2008.0	5.1	Float						Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2009.0	3.8	Float						Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2010.0	4.1	Float						Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2011.0	4	Float						Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2012.0	4.3	Float						Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2013.0	4.8	Float						Kuwait Nutrition Surveillance System [KNSS] 2013-2014. Kuwait city, Kuwait: Food & Nutrition Administration, 2015.		['National Surveillance System']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2014.0	5.8	Float						Kuwait Nutrition Surveillance System [KNSS] 2013-2014. Kuwait city, Kuwait: Food & Nutrition Administration, 2015.		['overweight using BMI-for-age z-scores; National Surveillance system']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2015.0	4.9	Float						The Kuwait Nutrition Surveillance System [KNSS] 2015 Annual Report. Kuwait City. Food & Nutrition Administration		['overweight using BMI-for-age z-scores; National Surveillance system']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2016.0	5.9	Float						Kuwait Nutrition Surveillance System [KNSS] 2016. Kuwait city, Kuwait: Food & Nutrition Administration		['overweight using BMI-for-age z-scores; National Surveillance system']	CA	PER_POP_U5	<5Y	G
SH_STA_STUNT	Proportion of children moderately or severely stunted (%)	414	Kuwait	2017.0	6.4	Float						Kuwait Nutrition Surveillance System [KNSS] 2017. Kuwait city, Kuwait: Food & Nutrition Administration		['overweight using BMI-for-age z-scores; National Surveillance system']	CA	PER_POP_U5	<5Y	G
