series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.98208	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	1.73542	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	1.45417	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	3.26792	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	2.66167	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	6.02917	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.92542	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.5575	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	1.62792	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.60625	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	65+	G
