series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	1.3175	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.13458	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	1.94125	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	5.51958	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	2.1375	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.84667	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.61167	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.67	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.52792	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.22333	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.35667	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.36917	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.56875	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	45-54	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	688	Serbia	2011.0	0.85708	Float						Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia		['']	C	PERCENT	15-24	URBAN	FEMALE	G
