series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2007.0	41.41258	Float						National Statistical Office (NSO) - Government of Mongolia		['Household Socio-Economic Survey 2007-2008']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2007.0	40.53577	Float						National Statistical Office (NSO) - Government of Mongolia		['Household Socio-Economic Survey 2007-2008']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2009.0	41.86687	Float						National Statistical Office of Mongolia - NSO		['Household Socio-Economic Survey 2008-2009']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2009.0	43.35264	Float						National Statistical Office of Mongolia - NSO		['Household Socio-Economic Survey 2008-2009']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2010.0	42.92851	Float						National Statistical Office of Mongolia - NSO		['Household Socio-Economic Survey 2010']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2010.0	44.47445	Float						National Statistical Office of Mongolia - NSO		['Household Socio-Economic Survey 2010']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2011.0	38.68062	Float						National Statistical Office of Mongolia - NSO		['Household Socio-Economic Survey 2011']	CA	PERCENT	G	Q1
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2011.0	38.44766	Float						National Statistical Office of Mongolia - NSO		['Household Socio-Economic Survey 2011']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2012.0	43.27928	Float						National Statistical Office of Mongolia - NSO		['Household Socio-Economic Survey 2012']	CA	PERCENT	G	_T
SI_COV_SOCINS	[World Bank] Proportion of population covered by social insurance programs (%)	496	Mongolia	2012.0	44.98031	Float						National Statistical Office of Mongolia - NSO		['Household Socio-Economic Survey 2012']	CA	PERCENT	G	Q1
