series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	0.23833	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	3.42625	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	0.58333	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	5.31208	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	0.94708	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	2.30792	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	2.67958	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	0.39667	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	3.83958	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	0.67042	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	1.3725	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2008.0	0.3925	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	2.40917	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	1.385	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	4.13458	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	2.59625	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	1.075	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	1.19417	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	2.83708	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	12+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	6.4425	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	12-24	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	2.40958	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	12-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	6.54667	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	12+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	4.58958	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	152	Chile	2015.0	12.49083	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
