series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2000.0	1.01414	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2000.0	1.26667	Float						UIS		['']	E	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2000.0	0.93758	Float						UIS		['']	E	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2000.0	1.28828	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2001.0	1.15068	Float						UIS		['']	E	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2001.0	1.21508	Float						UIS		['']	E	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2001.0	1.19608	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2001.0	1.29281	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2002.0	1.40458	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2002.0	1.00339	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2002.0	0.99296	Float						UIS		['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	212	Dominica	2002.0	1.05128	Float						UIS		['']	C	Ratio	UPPSEC	G
