series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type	Activity
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	99.96736	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	FEMALE	G	AGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	99.42901	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	FEMALE	G	NONAGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	99.87675	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	FEMALE	G	TOTAL
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	99.65251	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	BOTHSEX	G	TOTAL
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	98.88971	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	BOTHSEX	G	NONAGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	99.96175	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	BOTHSEX	G	AGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	99.41107	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	MALE	G	TOTAL
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	98.65579	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	MALE	G	NONAGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2008.0	99.95311	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised']	C	PERCENT	MALE	G	AGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	80.81036	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	BOTHSEX	G	TOTAL
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	77.622	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	BOTHSEX	G	NONAGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	92.45345	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	BOTHSEX	G	AGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	77.45089	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	MALE	G	TOTAL
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	75.38253	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	MALE	G	NONAGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	89.48003	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	MALE	G	AGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	86.46877	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	FEMALE	G	TOTAL
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	82.42536	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	FEMALE	G	NONAGR
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	524	Nepal	2017.0	94.68054	Float						LFS - Nepal Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers']	C	PERCENT	FEMALE	G	AGR
