series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2011.0	4.89	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2011.0	1.44	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2011.0	2.1	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2012.0	1.86	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2012.0	2.94	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2012.0	0.16	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2013.0	3.8	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2013.0	2.5	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2013.0	0.4	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2014.0	1.89	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2014.0	3.04	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2014.0	0.15	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	1.4	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	BOTHSEX	NONMIG	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	1.4	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	MALE	NONMIG	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	1.5	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	1.5	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	0.1	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	MALE	MIGPER	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	0	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	FEMALE	MIGPER	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	0	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	FEMALE	NONMIG	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	0.1	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	BOTHSEX	MIGPER	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2015.0	0	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	591	Panama	2016.0	1.5	Float						ADM-LIR - Administrative records of the Directorate for Labour Inspection		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Minimum period of absence from work: Incapacities lasting 1 day or more | Data reference period: End of the year | Institutional sector coverage: Private sector only""]"	C	PER_100000_EMP	BOTHSEX	_T	G
