series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	2.5	Float						INSSE based on National Time Use Study		['']	C	PERCENT	URBAN	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float						INSSE based on National Time Use Study		['']	C	PERCENT	RURAL	MALE	45-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float						INSSE based on National Time Use Study		['']	C	PERCENT	RURAL	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float						INSSE based on National Time Use Study		['']	C	PERCENT	RURAL	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	1.25	Float						INSSE based on National Time Use Study		['']	C	PERCENT	URBAN	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.41667	Float						INSSE based on National Time Use Study		['']	C	PERCENT	URBAN	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	1.25	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.41667	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	MALE	45-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.41667	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	FEMALE	45-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	2.91667	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.83333	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	2.08333	Float						INSSE based on National Time Use Study		['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.83333	Float						INSSE based on National Time Use Study		['']	C	PERCENT	URBAN	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.41667	Float						INSSE based on National Time Use Study		['']	C	PERCENT	RURAL	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	1.66667	Float						INSSE based on National Time Use Study		['']	C	PERCENT	RURAL	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float						INSSE based on National Time Use Study		['']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	2.91667	Float						INSSE based on National Time Use Study		['']	C	PERCENT	RURAL	FEMALE	15-24	G
