series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Reporting Type
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2000.0	354.72043	Float						Encuesta demografica y de salud familiar 2000. Demographic and Health Surveys. Lima, Peru and Calverton, Maryland, USA: Instituto Nacional de Estadistica e Informacion y ORC Macro, 2001 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2005.0	267.28197	Float						Peru, encuesta demografica y de salud familiar. Informe principal: ENDES continua 2004-2006.  Demographic and Health Surveys. Lima, Peru: INEI, USAID and ORC Macro, 2007 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2007.0	296.36267	Float						Encuesta demografica y de salud familiar. Informe principal: ENDES continua 2007-2008.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2009 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2009.0	309.02778	Float						Encuesta demografica y de salud familiar - ENDES continua 2009.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2010 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2010.0	241.01226	Float						Encuesta demografica y de salud familiar - ENDES continua 2010.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2011 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2011.0	266.18807	Float						Encuesta demografica y de salud familiar - ENDES continua 2011. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2012 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2012.0	213.36504	Float						Encuesta demografica y de salud familiar - ENDES continua 2012. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2013 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2013.0	243.88373	Float						Encuesta demografica y de salud familiar – ENDES continua 2013 Nacional y Departmental. Demographic and Health Surveys. Lima, Peru: INEI, 2013 (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2014.0	248.87972	Float						Encuesta demografica y de salud familiar - ENDES continua 2014. Demographic and Health Surveys. Lima, Peru: INEI,2015 (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2015.0	229.74628	Float						Encuesta Demográfica y de Salud Familiar-ENDES 2015 Nacional y Departamental (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2016.0	207.41837	Float						Perú Encuesta Demografica y de salud Familiar 2016: nacional y regional, 2017 (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2017.0	217.53374	Float						Encuesta Demográfica y de Salud Familiar-ENDES 2017 Nacional y Departamental (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	604	Peru	2018.0	235.8218	Float						Encuesta Demográfica y de Salud Familiar-ENDES 2018 Nacional y Departamental		['']	CA	NUM_TH	<5Y	G
