series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	0	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	4.18	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	0	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	FEMALE	NONMIG	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	2.94	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	BOTHSEX	NONEUMIG	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	2.36	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	BOTHSEX	NONMIG	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	4.42	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	MALE	NONMIG	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	1	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	BOTHSEX	EUMIG	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	1.89	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	MALE	EUMIG	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	5.39	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	MALE	NONEUMIG	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	372	Ireland	2012.0	0	Float						ADM-LIR - Health and Safety Authority records		['Coverage of occupational injuries: Reported injuries | Repository: ILO calculations based on Eurostat data']	C	PER_100000_EMP	FEMALE	NONEUMIG	G
